,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-21-11 992,0,0,0.12,0.44,-0.213531,0,1.03952,0,-0.053207,0,0,1.062557435,-1.921984,1.346777,-0.59785
02-21-12 050,0,0,0.04,0.4,-0.067932,0.145599,1.19313,0.15361,-0.155243,0.102036,0.234960521,1.205103457,-1.921984,1.346777,-0.59785
02-21-12 099,0,0,0,0.36,-0.067932,0,1.19313,0,-0.155243,0,0,1.205103457,-1.921984,1.346777,-0.59785
02-21-12 147,0,0,0,0.24,-0.067932,0,1.19313,0,-0.155243,0,0,1.205103457,-1.921984,1.346777,-0.59785
02-21-12 197,0,0,0,0.24,-0.067932,0,1.19313,0,-0.155243,0,0,1.205103457,-0.53703,-0.739298,-0.453289
02-21-12 255,0,0,0,0.12,-0.055878,0.012054,0.79187,0.40126,0.189972,0.345215,0.529460369,0.81625352,-0.53703,-0.739298,-0.453289
02-21-12 306,0,0.04,0,0,-0.055878,0,0.79187,0,0.189972,0,0,0.81625352,-0.53703,-0.739298,-0.453289
02-21-12 353,0,0.24,0,0,-0.055878,0,0.79187,0,0.189972,0,0,0.81625352,-0.53703,-0.739298,-0.453289
02-21-12 411,0,0.36,0,0,-0.055878,0,0.79187,0,0.189972,0,0,0.81625352,0.826637,0.026695,0.368664
02-21-12 460,0,0.4,0,0,-0.212585,0.156707,1.132935,0.341065,0.468262,0.27829,0.467255543,1.244187846,0.826637,0.026695,0.368664
02-21-12 509,16.72,0.32,0,0,-0.212585,0,1.132935,0,0.468262,0,0,1.244187846,0.826637,0.026695,0.368664
02-21-12 558,0,0,0,0,-0.212585,0,1.132935,0,0.468262,0,0,1.244187846,0.826637,0.026695,0.368664
02-21-12 623,0,0,0,0,-0.019272,0.193313,1.158859,0.025924,-0.43782,0.906082,0.926836858,1.23895599,0.82711,0.753185,0.330716
02-21-12 665,0,0,0,0,-0.019272,0,1.158859,0,-0.43782,0,0,1.23895599,0.82711,0.753185,0.330716
02-21-12 714,0,0,0,0,-0.019272,0,1.158859,0,-0.43782,0,0,1.23895599,0.82711,0.753185,0.330716
02-21-12 763,0,0,0,0,-0.019272,0,1.158859,0,-0.43782,0,0,1.23895599,0.82711,0.753185,0.330716
02-21-12 822,0,0,0,0,-0.019272,0,1.158859,0,-0.43782,0,0,1.23895599,-0.165391,0.58375,-0.055948
02-21-12 871,0,0,0,0,-0.023865,0.004593,0.969238,0.189621,-0.199203,0.238617,0.304820098,0.98978466,-0.165391,0.58375,-0.055948
02-21-12 919,0,0,0,0,-0.023865,0,0.969238,0,-0.199203,0,0,0.98978466,-0.165391,0.58375,-0.055948
02-21-12 971,0,0,0,0,-0.023865,0,0.969238,0,-0.199203,0,0,0.98978466,-0.165391,0.58375,-0.055948
02-21-13 028,0,0,0,0,-0.187973,0.164108,1.000336,0.031098,-0.059555,0.139648,0.217715606,1.019584602,0.180031,0.563416,0.16127
02-21-13 076,0,0,0,0,-0.187973,0,1.000336,0,-0.059555,0,0,1.019584602,0.180031,0.563416,0.16127
02-21-13 239,0,0,0,0,-0.401382,0.213409,1.353607,0.353271,0.166412,0.225967,0.470536806,1.421637216,-0.464281,0.866784,0.16355
02-21-13 243,0,0,0,0,-0.401382,0,1.353607,0,0.166412,0,0,1.421637216,-0.464281,0.866784,0.16355
02-21-13 246,0,0,0,0.04,-0.401382,0,1.353607,0,0.166412,0,0,1.421637216,-0.464281,0.866784,0.16355
02-21-13 281,0.04,0,0,0.12,-0.401382,0,1.353607,0,0.166412,0,0,1.421637216,-0.464281,0.866784,0.16355
02-21-13 329,0,0,0.08,0.24,-0.401382,0,1.353607,0,0.166412,0,0,1.421637216,-0.464281,0.866784,0.16355
02-21-13 388,0,0,0.08,0.16,-0.401382,0,1.353607,0,0.166412,0,0,1.421637216,-0.464281,0.866784,0.16355
02-21-13 437,0,0,0.04,0.08,-0.009171,0.392211,0.86557,0.488037,-0.159271,0.325683,0.705747121,0.880149296,-1.175805,0.572078,-0.684082
02-21-13 485,0,0,0.04,0.12,-0.009171,0,0.86557,0,-0.159271,0,0,0.880149296,-1.175805,0.572078,-0.684082
02-21-13 536,0,0,0,0.04,-0.009171,0,0.86557,0,-0.159271,0,0,0.880149296,-1.175805,0.572078,-0.684082
02-21-13 593,0,0,0,0.08,-0.009171,0,0.86557,0,-0.159271,0,0,0.880149296,0.661889,-1.108501,-0.045963
02-21-13 643,0,0,0,0,0.122284,0.131455,0.931976,0.066406,0.43689,0.596161,0.614083147,1.036535341,0.661889,-1.108501,-0.045963
02-21-13 691,0,0,0,0,0.122284,0,0.931976,0,0.43689,0,0,1.036535341,0.661889,-1.108501,-0.045963
02-21-13 750,0,0.12,0,0,0.122284,0,0.931976,0,0.43689,0,0,1.036535341,0.661889,-1.108501,-0.045963
02-21-13 798,0,0.2,0,0,0.122284,0,0.931976,0,0.43689,0,0,1.036535341,0.522563,0.122,-0.178923
02-21-13 848,0,0.16,0,0,-0.04071,0.162994,0.836639,0.095337,0.136353,0.300537,0.354934749,0.848654383,0.522563,0.122,-0.178923
02-21-13 906,0,0,0,0,-0.04071,0,0.836639,0,0.136353,0,0,0.848654383,0.522563,0.122,-0.178923
02-21-13 956,0,0,0,0,-0.04071,0,0.836639,0,0.136353,0,0,0.848654383,0.522563,0.122,-0.178923
02-21-14 003,0,0,0,0,-0.04071,0,0.836639,0,0.136353,0,0,0.848654383,0.337762,-0.8335,0.276742
02-21-14 054,0,0,0,0,-0.051743,0.011033,1.011414,0.174775,-0.153183,0.289536,0.33837719,1.024256144,0.337762,-0.8335,0.276742
02-21-14 112,0,0,0,0,-0.051743,0,1.011414,0,-0.153183,0,0,1.024256144,0.337762,-0.8335,0.276742
02-21-14 161,0,0,0,0,-0.051743,0,1.011414,0,-0.153183,0,0,1.024256144,0.337762,-0.8335,0.276742
02-21-14 208,0,0,0,0,-0.051743,0,1.011414,0,-0.153183,0,0,1.024256144,0.272845,0.742719,0.06788
02-21-14 257,0,0,0,0,-0.030441,0.021302,0.981659,0.029755,-0.194321,0.041138,0.055058789,1.001170164,0.272845,0.742719,0.06788
02-21-14 316,0,0,0,0,-0.030441,0,0.981659,0,-0.194321,0,0,1.001170164,0.272845,0.742719,0.06788
02-21-14 366,0,0,0,0,-0.030441,0,0.981659,0,-0.194321,0,0,1.001170164,0.272845,0.742719,0.06788
02-21-14 416,0,0,0,0,-0.030441,0,0.981659,0,-0.194321,0,0,1.001170164,-0.035247,1.696263,0.153391
02-21-14 462,0,0,0,0,-0.205917,0.175476,0.990005,0.008346,0.083664,0.277985,0.328842124,1.0146484,-0.035247,1.696263,0.153391
02-21-14 521,0,0,0.04,0.08,-0.205917,0,0.990005,0,0.083664,0,0,1.0146484,-0.035247,1.696263,0.153391
02-21-14 571,0,0,0.08,0.16,-0.205917,0,0.990005,0,0.083664,0,0,1.0146484,-0.035247,1.696263,0.153391
02-21-14 623,0,0,0.08,0.16,-0.205917,0,0.990005,0,0.083664,0,0,1.0146484,-1.24047,2.94986,-0.494378
02-21-14 668,0,0,0.04,0.12,0.024612,0.230529,0.988037,0.001968,-0.1138,0.197464,0.303544929,0.994873512,-1.24047,2.94986,-0.494378
02-21-14 728,0,0,0,0.04,0.024612,0,0.988037,0,-0.1138,0,0,0.994873512,-1.24047,2.94986,-0.494378
02-21-14 776,0,0,0,0,0.024612,0,0.988037,0,-0.1138,0,0,0.994873512,-1.24047,2.94986,-0.494378
02-21-14 823,0,0,0,0,0.024612,0,0.988037,0,-0.1138,0,0,0.994873512,1.057169,2.200192,0.034727
02-21-14 883,0,0,0,0,-0.199341,0.223953,0.941467,0.04657,0.10994,0.22374,0.319973903,0.968598859,1.057169,2.200192,0.034727
02-21-14 931,0,0.04,0,0,-0.199341,0,0.941467,0,0.10994,0,0,0.968598859,1.057169,2.200192,0.034727
02-21-14 980,0,0,0,0,-0.199341,0,0.941467,0,0.10994,0,0,0.968598859,1.057169,2.200192,0.034727
02-21-15 028,0,0,0,0,-0.199341,0,0.941467,0,0.10994,0,0,0.968598859,-0.076729,0.546461,0.181955
02-21-15 088,0,0,0,0,-0.244812,0.045471,1.179001,0.237534,0.099243,0.010697,0.242083537,1.208232364,-0.076729,0.546461,0.181955
02-21-15 137,0,0,0,0,-0.244812,0,1.179001,0,0.099243,0,0,1.208232364,-0.076729,0.546461,0.181955
02-21-15 186,0,0,0,0,-0.244812,0,1.179001,0,0.099243,0,0,1.208232364,-0.076729,0.546461,0.181955
02-21-15 234,0,0,0,0,-0.244812,0,1.179001,0,0.099243,0,0,1.208232364,-0.05484,1.246884,-0.11242
02-21-15 295,0,0,0,0,-0.111191,0.133621,0.999283,0.179718,-0.124359,0.223602,0.316466405,1.0131116,-0.05484,1.246884,-0.11242
02-21-15 344,0,0,0,0,-0.111191,0,0.999283,0,-0.124359,0,0,1.0131116,-0.05484,1.246884,-0.11242
02-21-15 390,0,0,0,0,-0.111191,0,0.999283,0,-0.124359,0,0,1.0131116,-0.05484,1.246884,-0.11242
02-21-15 454,0,0,0,0,-0.176834,0.065643,0.991592,0.007691,-0.075333,0.049026,0.082290362,1.010049513,-0.147223,1.088049,0.042153
02-21-15 498,0,0,0,0,-0.176834,0,0.991592,0,-0.075333,0,0,1.010049513,-0.147223,1.088049,0.042153
02-21-15 547,0,0,0,0,-0.176834,0,0.991592,0,-0.075333,0,0,1.010049513,-0.147223,1.088049,0.042153
02-21-15 638,0,0,0,0,-0.176834,0,0.991592,0,-0.075333,0,0,1.010049513,-0.193816,0.909517,0.334025
02-21-15 643,0,0,0.12,0.44,-0.176834,0,0.991592,0,-0.075333,0,0,1.010049513,-0.193816,0.909517,0.334025
02-21-15 702,0,0,0.2,0,-0.097443,0.079391,1.013016,0.021424,0.069443,0.144776,0.166499276,1.020058275,-0.193816,0.909517,0.334025
02-21-15 752,0,0,0.6,0.08,-0.097443,0,1.013016,0,0.069443,0,0,1.020058275,-0.193816,0.909517,0.334025
02-21-15 811,0,0,0.6,0.04,-0.097443,0,1.013016,0,0.069443,0,0,1.020058275,-1.197832,1.187987,0.246501
02-21-15 858,0,0,0.44,0,-0.01915,0.078293,0.892181,0.120835,-0.170364,0.239807,0.27971108,0.908502918,-1.197832,1.187987,0.246501
02-21-15 910,0,0,0.36,0,-0.01915,0,0.892181,0,-0.170364,0,0,0.908502918,-1.197832,1.187987,0.246501
02-21-15 956,0,0,0.36,0,-0.01915,0,0.892181,0,-0.170364,0,0,0.908502918,-1.197832,1.187987,0.246501
02-21-16 015,0,0,0.28,0,-0.01915,0,0.892181,0,-0.170364,0,0,0.908502918,-0.128251,0.724108,-0.001676
02-21-16 064,0,0,0.16,0,-0.121887,0.102737,0.814133,0.078048,0.049011,0.219375,0.25450299,0.824664211,-0.128251,0.724108,-0.001676
02-21-16 112,0,0,0.08,0.04,-0.121887,0,0.814133,0,0.049011,0,0,0.824664211,-0.128251,0.724108,-0.001676
02-21-16 162,0,0,0,0,-0.121887,0,0.814133,0,0.049011,0,0,0.824664211,-0.128251,0.724108,-0.001676
02-21-16 221,0,0.04,0,0,-0.121887,0,0.814133,0,0.049011,0,0,0.824664211,-0.104485,1.421457,0.101508
02-21-16 269,0,0,0,0,-0.239883,0.117996,1.017059,0.202926,-0.304047,0.353058,0.42397166,1.088300253,-0.104485,1.421457,0.101508
02-21-16 317,0,0,0,0,-0.239883,0,1.017059,0,-0.304047,0,0,1.088300253,-0.104485,1.421457,0.101508
02-21-16 366,0,0,0,0,-0.239883,0,1.017059,0,-0.304047,0,0,1.088300253,-0.104485,1.421457,0.101508
02-21-16 426,0,0,0,0,-0.239883,0,1.017059,0,-0.304047,0,0,1.088300253,0.155023,-0.454591,-0.162618
02-21-16 474,0,0,0,0,-0.013428,0.226455,1.006653,0.010406,-0.081802,0.222245,0.317463371,1.010060464,0.155023,-0.454591,-0.162618
02-21-16 523,0,0,0,0,-0.013428,0,1.006653,0,-0.081802,0,0,1.010060464,0.155023,-0.454591,-0.162618
02-21-16 582,0,0,0,0,-0.013428,0,1.006653,0,-0.081802,0,0,1.010060464,0.155023,-0.454591,-0.162618
02-21-16 630,0,0,0,0,-0.013428,0,1.006653,0,-0.081802,0,0,1.010060464,0.142667,0.645939,-0.018515
02-21-16 679,0,0,0,0,-0.023193,0.009765,0.944153,0.0625,-0.123764,0.041962,0.07591057,0.952512641,0.142667,0.645939,-0.018515
02-21-16 729,0,0.12,0.04,0,-0.023193,0,0.944153,0,-0.123764,0,0,0.952512641,0.142667,0.645939,-0.018515
02-21-16 786,0,0,0,0,-0.023193,0,0.944153,0,-0.123764,0,0,0.952512641,0.142667,0.645939,-0.018515
02-21-16 835,0,0,0,0,-0.023193,0,0.944153,0,-0.123764,0,0,0.952512641,0.243066,0.312749,0.234822
02-21-16 884,0,0,0,0,0.003036,0.026229,1.045898,0.101745,-0.119568,0.004196,0.10515518,1.052714753,0.243066,0.312749,0.234822
02-21-16 933,0,0,0,0,0.003036,0,1.045898,0,-0.119568,0,0,1.052714753,0.243066,0.312749,0.234822
02-21-16 993,0,0,0.28,0,0.003036,0,1.045898,0,-0.119568,0,0,1.052714753,0.243066,0.312749,0.234822
02-21-17 041,0,0,0.68,0,0.003036,0,1.045898,0,-0.119568,0,0,1.052714753,-0.890031,0.270843,-0.312842
02-21-17 090,0,0,0.88,0.04,0.022614,0.019578,1.10202,0.056122,0.121674,0.241242,0.248456595,1.108947265,-0.890031,0.270843,-0.312842
02-21-17 255,0,0,1.08,0,0.022614,0,1.10202,0,0.121674,0,0,1.108947265,-1.153014,0.161863,-0.408922
02-21-17 259,0,0,1.04,0,0.022614,0,1.10202,0,0.121674,0,0,1.108947265,-1.153014,0.161863,-0.408922
02-21-17 262,0,0,0.6,0,0.022614,0,1.10202,0,0.121674,0,0,1.108947265,-1.153014,0.161863,-0.408922
02-21-17 294,0,0,0.28,0,-0.088852,0.111466,0.862183,0.239837,-0.00528,0.126954,0.293366279,0.866765298,-1.153014,0.161863,-0.408922
02-21-17 355,0,0,0.04,0,-0.088852,0,0.862183,0,-0.00528,0,0,0.866765298,-1.153014,0.161863,-0.408922
02-21-17 402,0,0,0,0,-0.088852,0,0.862183,0,-0.00528,0,0,0.866765298,-1.153014,0.161863,-0.408922
02-21-17 450,0,0,0,0,-0.088852,0,0.862183,0,-0.00528,0,0,0.866765298,-0.04364,-0.063859,0.112509
02-21-17 510,0,0,0,0,-0.089828,0.000976,0.966919,0.104736,0.331436,0.336716,0.352630468,1.026085398,-0.04364,-0.063859,0.112509
02-21-17 619,0,0,0,0,-0.089828,0,0.966919,0,0.331436,0,0,1.026085398,0.76967,-0.117187,0.376084
02-21-17 624,0.36,0,0,0,-0.089828,0,0.966919,0,0.331436,0,0,1.026085398,0.76967,-0.117187,0.376084
02-21-17 656,0.04,0,0,0,-0.089828,0,0.966919,0,0.331436,0,0,1.026085398,0.76967,-0.117187,0.376084
02-21-17 718,0,0,0,0,-0.082443,0.007385,0.576614,0.390305,-0.472824,0.80426,0.893994787,0.750228691,0.76967,-0.117187,0.376084
02-21-17 763,0,0,0,0,-0.082443,0,0.576614,0,-0.472824,0,0,0.750228691,0.76967,-0.117187,0.376084
02-21-17 815,0,0,0,0,-0.082443,0,0.576614,0,-0.472824,0,0,0.750228691,0.91352,0.029203,-0.067256
02-21-17 864,0,0,0,0,-0.082443,0,0.576614,0,-0.472824,0,0,0.750228691,0.91352,0.029203,-0.067256
02-21-17 921,0,0,0,0,-0.125565,0.043122,1.010086,0.433472,-0.070374,0.40245,0.5930628,1.020290545,0.91352,0.029203,-0.067256
02-21-17 971,0,0,0,0,-0.125565,0,1.010086,0,-0.070374,0,0,1.020290545,0.91352,0.029203,-0.067256
02-21-18 017,0,0,0,0,-0.125565,0,1.010086,0,-0.070374,0,0,1.020290545,0.480149,0.248637,0.212031
02-21-18 077,0,0,0,0,-0.057755,0.06781,0.975403,0.034683,-0.000977,0.069397,0.103039071,0.97711187,0.480149,0.248637,0.212031
02-21-18 124,0,0,0,0,-0.057755,0,0.975403,0,-0.000977,0,0,0.97711187,0.480149,0.248637,0.212031
02-21-18 176,0,0,0,0,-0.057755,0,0.975403,0,-0.000977,0,0,0.97711187,0.480149,0.248637,0.212031
02-21-18 235,0,0,0,0,-0.057755,0,0.975403,0,-0.000977,0,0,0.97711187,0.406935,0.26249,0.242985
02-21-18 282,0,0,0,0,-0.111206,0.053451,1.120453,0.14505,-0.180939,0.179962,0.237240033,1.14040371,0.406935,0.26249,0.242985
02-21-18 329,0,0,0,0,-0.111206,0,1.120453,0,-0.180939,0,0,1.14040371,0.406935,0.26249,0.242985
02-21-18 378,0,0,0,0,-0.111206,0,1.120453,0,-0.180939,0,0,1.14040371,0.406935,0.26249,0.242985
02-21-18 427,0,0,0.08,0.2,-0.111206,0,1.120453,0,-0.180939,0,0,1.14040371,-0.989067,-0.4373,-0.051024
02-21-18 487,0,0,0.12,0.64,0.132187,0.243393,1.085556,0.034897,0.078537,0.259476,0.357471324,1.096391031,-0.989067,-0.4373,-0.051024
02-21-18 543,0,0,0.2,0.84,0.132187,0,1.085556,0,0.078537,0,0,1.096391031,-0.989067,-0.4373,-0.051024
02-21-18 584,0,0,0.16,0.84,0.132187,0,1.085556,0,0.078537,0,0,1.096391031,-0.989067,-0.4373,-0.051024
02-21-18 642,0,0,0.12,0.6,0.132187,0,1.085556,0,0.078537,0,0,1.096391031,-0.972582,-0.18043,-1.352004
02-21-18 691,0,0,0.08,0.4,0.088196,0.043991,0.748367,0.337189,-0.022873,0.10141,0.354845907,0.753893146,-0.972582,-0.18043,-1.352004
02-21-18 739,0,0,0,0.24,0.088196,0,0.748367,0,-0.022873,0,0,0.753893146,-0.972582,-0.18043,-1.352004
02-21-18 788,0,0,0,0.08,0.088196,0,0.748367,0,-0.022873,0,0,0.753893146,-0.972582,-0.18043,-1.352004
02-21-18 848,0,0,0,0,0.088196,0,0.748367,0,-0.022873,0,0,0.753893146,0.010231,-0.549197,0.302357
02-21-18 897,0,0,0,0,-0.222229,0.310425,0.936447,0.18808,0.246368,0.269241,0.451916456,0.993486741,0.010231,-0.549197,0.302357
02-21-18 949,0,0,0,0,-0.222229,0,0.936447,0,0.246368,0,0,0.993486741,0.010231,-0.549197,0.302357
02-21-19 003,0,0,0,0,-0.222229,0,0.936447,0,0.246368,0,0,0.993486741,0.010231,-0.549197,0.302357
02-21-19 054,0,0,0,0,-0.222229,0,0.936447,0,0.246368,0,0,0.993486741,1.335283,1.159234,0.44299
02-21-19 132,0,0,0,0,-0.194397,0.027832,0.739792,0.196655,0.63179,0.385422,0.433587278,0.99208921,1.335283,1.159234,0.44299
02-21-19 151,0,0,0,0,-0.194397,0,0.739792,0,0.63179,0,0,0.99208921,1.335283,1.159234,0.44299
02-21-19 217,0,0,0,0,-0.194397,0,0.739792,0,0.63179,0,0,0.99208921,1.335283,1.159234,0.44299
02-21-19 263,0,0,0,0,-0.194397,0,0.739792,0,0.63179,0,0,0.99208921,1.089212,-0.00607,0.021044
02-21-19 306,0,0,0,0,0.020508,0.214905,1.040405,0.300613,-0.050583,0.682373,0.776005957,1.041835775,1.089212,-0.00607,0.021044
02-21-19 356,0,0,0,0,0.020508,0,1.040405,0,-0.050583,0,0,1.041835775,1.089212,-0.00607,0.021044
02-21-19 416,0,0,0,0,0.020508,0,1.040405,0,-0.050583,0,0,1.041835775,1.089212,-0.00607,0.021044
02-21-19 464,0,0,0,0,0.020508,0,1.040405,0,-0.050583,0,0,1.041835775,0.455623,0.456424,0.125947
02-21-19 515,0,0,0,0,-0.03804,0.058548,0.975845,0.06456,-0.21907,0.168487,0.189693782,1.000855719,0.455623,0.456424,0.125947
02-21-19 560,0,0,0,0,-0.03804,0,0.975845,0,-0.21907,0,0,1.000855719,0.455623,0.456424,0.125947
02-21-19 621,0,0,0,0,-0.03804,0,0.975845,0,-0.21907,0,0,1.000855719,0.455623,0.456424,0.125947
02-21-19 667,0,0,0,0,-0.03804,0,0.975845,0,-0.21907,0,0,1.000855719,0.218327,0.575035,0.422323
02-21-19 716,0,0,0,0,-0.111282,0.073242,1.108429,0.132584,0.046509,0.265579,0.305736999,1.114971578,0.218327,0.575035,0.422323
02-21-19 776,0,0,0.2,0.04,-0.111282,0,1.108429,0,0.046509,0,0,1.114971578,0.218327,0.575035,0.422323
02-21-19 824,0,0,0.4,0.24,-0.111282,0,1.108429,0,0.046509,0,0,1.114971578,-2.552588,-1.398435,-0.490035
02-21-19 873,0,0,0.4,0.44,-0.111282,0,1.108429,0,0.046509,0,0,1.114971578,-2.552588,-1.398435,-0.490035
02-21-19 931,1.6,0,0.44,0.4,0.041809,0.153091,1.067749,0.04068,-0.249161,0.29567,0.335428779,1.097231572,-2.552588,-1.398435,-0.490035
02-21-19 980,1.6,0,0.32,0.24,0.041809,0,1.067749,0,-0.249161,0,0,1.097231572,-2.552588,-1.398435,-0.490035
02-21-20 029,0,0,0.16,0.16,0.041809,0,1.067749,0,-0.249161,0,0,1.097231572,-0.56913,-1.317812,-1.280062
02-21-20 080,0,0,0.04,0.04,0.041809,0,1.067749,0,-0.249161,0,0,1.097231572,-0.56913,-1.317812,-1.280062
02-21-20 136,0,0,0,0,0.161179,0.11937,0.69252,0.375229,0.147141,0.396302,0.55866025,0.726094411,-0.56913,-1.317812,-1.280062
02-21-20 191,0,0,0,0,0.161179,0,0.69252,0,0.147141,0,0,0.726094411,-0.56913,-1.317812,-1.280062
02-21-20 234,0,0,0,0,0.161179,0,0.69252,0,0.147141,0,0,0.726094411,0.666862,-0.637363,0.341434
02-21-20 283,0,0,0,0,0.161179,0,0.69252,0,0.147141,0,0,0.726094411,0.666862,-0.637363,0.341434
02-21-20 348,0,0,0,0,-0.369659,0.530838,1.252045,0.559525,0.515594,0.368453,0.854760096,1.403603089,0.666862,-0.637363,0.341434
02-21-20 393,0,0,0,0,-0.369659,0,1.252045,0,0.515594,0,0,1.403603089,0.666862,-0.637363,0.341434
02-21-20 439,0,0,0,0,-0.369659,0,1.252045,0,0.515594,0,0,1.403603089,0.283938,0.47083,0.732443
02-21-20 489,0,0,0,0,-0.369659,0,1.252045,0,0.515594,0,0,1.403603089,0.283938,0.47083,0.732443
02-21-20 547,0,0,0,0,-0.21521,0.154449,1.219254,0.032791,0.009735,0.505859,0.529927421,1.238139908,0.283938,0.47083,0.732443
02-21-20 595,0,0,0,0,-0.21521,0,1.219254,0,0.009735,0,0,1.238139908,0.283938,0.47083,0.732443
02-21-20 646,0,0,0,0,-0.21521,0,1.219254,0,0.009735,0,0,1.238139908,0.490441,-0.217484,0.12497
02-21-20 702,0,0,0,0,-0.114624,0.100586,1.03714,0.182114,-0.148621,0.158356,0.261456832,1.053985883,0.490441,-0.217484,0.12497
02-21-20 751,0,0,0,0,-0.114624,0,1.03714,0,-0.148621,0,0,1.053985883,0.490441,-0.217484,0.12497
02-21-20 804,0,0,0,0,-0.114624,0,1.03714,0,-0.148621,0,0,1.053985883,0.490441,-0.217484,0.12497
02-21-20 850,0,0,0,0,-0.114624,0,1.03714,0,-0.148621,0,0,1.053985883,0.526238,0.303028,0.086649
02-21-20 908,0,0,0,0,-0.017441,0.097183,1.001617,0.035523,-0.08873,0.059891,0.119554803,1.005690716,0.526238,0.303028,0.086649
02-21-20 957,0,0,0,0,-0.017441,0,1.001617,0,-0.08873,0,0,1.005690716,0.526238,0.303028,0.086649
02-21-21 012,0,0,0,0,-0.017441,0,1.001617,0,-0.08873,0,0,1.005690716,0.526238,0.303028,0.086649
02-21-21 054,0,0,0,0,-0.017441,0,1.001617,0,-0.08873,0,0,1.005690716,0.199724,0.27251,0.271224
02-21-21 113,0,0,0.12,0.04,-0.479706,0.462265,1.343109,0.341492,-0.037338,0.051392,0.577015471,1.426693295,0.199724,0.27251,0.271224
02-21-21 163,0,0,0.28,0.12,-0.479706,0,1.343109,0,-0.037338,0,0,1.426693295,0.199724,0.27251,0.271224
02-21-21 217,0,0,0.16,0.48,-0.479706,0,1.343109,0,-0.037338,0,0,1.426693295,0.199724,0.27251,0.271224
02-21-21 269,0,0,0.16,0.6,-0.479706,0,1.343109,0,-0.037338,0,0,1.426693295,-2.246109,-0.13515,-0.620183
02-21-21 320,0,0,0.2,0.48,-0.001297,0.478409,1.118683,0.224426,-0.017685,0.019653,0.528799056,1.118823532,-2.246109,-0.13515,-0.620183
02-21-21 370,0,0,0.04,0.28,-0.001297,0,1.118683,0,-0.017685,0,0,1.118823532,-2.246109,-0.13515,-0.620183
02-21-21 422,0,0,0.04,0.2,-0.001297,0,1.118683,0,-0.017685,0,0,1.118823532,-2.246109,-0.13515,-0.620183
02-21-21 474,0,0,0,0.04,-0.001297,0,1.118683,0,-0.017685,0,0,1.118823532,-0.306797,-0.831721,-0.508703
02-21-21 523,0,0,0,0,-0.038849,0.037552,0.875549,0.243134,0.120163,0.137848,0.282004195,0.884609769,-0.306797,-0.831721,-0.508703
02-21-21 579,0,0,0,0,-0.038849,0,0.875549,0,0.120163,0,0,0.884609769,-0.306797,-0.831721,-0.508703
02-21-21 630,0,0,0,0,-0.038849,0,0.875549,0,0.120163,0,0,0.884609769,-0.306797,-0.831721,-0.508703
02-21-21 679,0,0,0,0,-0.038849,0,0.875549,0,0.120163,0,0,0.884609769,0.912176,0.058169,-0.110315
02-21-21 728,0,0,0,0,0.347702,0.386551,1.623245,0.747696,-0.075317,0.19548,0.864108451,1.661774251,0.912176,0.058169,-0.110315
02-21-21 778,0,0,0,0,0.347702,0,1.623245,0,-0.075317,0,0,1.661774251,0.912176,0.058169,-0.110315
02-21-21 836,0,0,0,0,0.347702,0,1.623245,0,-0.075317,0,0,1.661774251,0.583571,0.877087,0.136057
02-21-21 884,0,0,0,0,0.347702,0,1.623245,0,-0.075317,0,0,1.661774251,0.583571,0.877087,0.136057
02-21-21 933,0,0,0,0,-0.07515,0.422852,0.914368,0.708877,-0.170135,0.094818,0.830843468,0.933092857,0.583571,0.877087,0.136057
02-21-21 982,0,0,0,0,-0.07515,0,0.914368,0,-0.170135,0,0,0.933092857,0.583571,0.877087,0.136057
02-21-22 040,0,0,0,0,-0.07515,0,0.914368,0,-0.170135,0,0,0.933092857,-0.199093,-0.518018,-0.113399
02-21-22 089,0,0,0,0,-0.07515,0,0.914368,0,-0.170135,0,0,0.933092857,-0.199093,-0.518018,-0.113399
02-21-22 138,0,0,0,0,-0.008347,0.066803,0.984146,0.069778,-0.077774,0.092361,0.133649409,0.987249622,-0.199093,-0.518018,-0.113399
02-21-22 201,0,0,0,0,-0.008347,0,0.984146,0,-0.077774,0,0,0.987249622,-0.199093,-0.518018,-0.113399
02-21-22 248,0,0,0,0,-0.008347,0,0.984146,0,-0.077774,0,0,0.987249622,0.351196,0.158611,0.201236
02-21-22 296,0,0,0,0,-0.008347,0,0.984146,0,-0.077774,0,0,0.987249622,0.351196,0.158611,0.201236
02-21-22 345,0,0,0,0,-0.017365,0.009018,1.009201,0.025055,-0.080124,0.00235,0.026732,1.012525583,0.351196,0.158611,0.201236
02-21-22 402,0,0,0,0,-0.017365,0,1.009201,0,-0.080124,0,0,1.012525583,0.351196,0.158611,0.201236
02-21-22 455,0,0,0,0,-0.017365,0,1.009201,0,-0.080124,0,0,1.012525583,-0.014116,0.403806,0.209963
02-21-22 506,0,0,0.08,0.24,-0.017365,0,1.009201,0,-0.080124,0,0,1.012525583,-0.014116,0.403806,0.209963
02-21-22 550,0,0,0.08,0.28,-0.086838,0.069473,1.256348,0.247147,0.112183,0.192307,0.320764898,1.264332298,-0.014116,0.403806,0.209963
02-21-22 607,0,0,0.08,0.52,-0.086838,0,1.256348,0,0.112183,0,0,1.264332298,-0.014116,0.403806,0.209963
02-21-22 656,0,0,0.16,1,-0.086838,0,1.256348,0,0.112183,0,0,1.264332298,-1.907265,1.498609,-0.603975
