,,,,,x,xdiff,y,ydiff,z,zdiff,adiff,asqur,,,
02-24-12 338,0,0,1.48,0,-0.094406,0,1.598114,0,0.573471,0,0,1.70051458,-1.276186,2.283796,-0.045501
02-24-12 386,0,0,0.84,0,-0.094406,0,1.598114,0,0.573471,0,0,1.70051458,-1.276186,2.283796,-0.045501
02-24-12 435,0,0,0.72,0,0.10144,0.195846,0.462051,1.136063,-0.0056,0.579071,1.290084501,0.473088322,-1.02327,0.504925,-0.196423
02-24-12 485,0,0,0.64,0,0.10144,0,0.462051,0,-0.0056,0,0,0.473088322,-1.02327,0.504925,-0.196423
02-24-12 543,0,0,0.2,0,0.10144,0,0.462051,0,-0.0056,0,0,0.473088322,-1.02327,0.504925,-0.196423
02-24-12 591,0,0,0,0,0.10144,0,0.462051,0,-0.0056,0,0,0.473088322,-1.02327,0.504925,-0.196423
02-24-12 640,0,0,0,0,0.205582,0.104142,1.700455,1.238404,0.482513,0.488113,1.335194489,1.779502729,-0.227872,0.048635,0.319948
02-24-12 689,0,0,0,0,0.205582,0,1.700455,0,0.482513,0,0,1.779502729,-0.227872,0.048635,0.319948
02-24-12 747,0,0,0,0,0.205582,0,1.700455,0,0.482513,0,0,1.779502729,-0.227872,0.048635,0.319948
02-24-12 796,0,0,0,0,0.205582,0,1.700455,0,0.482513,0,0,1.779502729,0.596755,0.132746,0.041712
02-24-12 845,0,0,0,0,-0.232422,0.438004,1.056763,0.643692,0.010834,0.471679,0.91031202,1.082074581,0.596755,0.132746,0.041712
02-24-12 894,0,0,0,0,-0.232422,0,1.056763,0,0.010834,0,0,1.082074581,0.596755,0.132746,0.041712
02-24-12 952,0,0,0,0,-0.232422,0,1.056763,0,0.010834,0,0,1.082074581,0.596755,0.132746,0.041712
02-24-13 001,0,0,0,0,-0.232422,0,1.056763,0,0.010834,0,0,1.082074581,0.362394,0.262184,0.234965
02-24-13 050,0,0,0,0,-0.16832,0.064102,0.943939,0.112824,-0.079391,0.090225,0.158047056,0.962109863,0.362394,0.262184,0.234965
02-24-13 108,0,0,0,0,-0.16832,0,0.943939,0,-0.079391,0,0,0.962109863,0.362394,0.262184,0.234965
02-24-13 158,0,0,0,0,-0.16832,0,0.943939,0,-0.079391,0,0,0.962109863,0.362394,0.262184,0.234965
02-24-13 206,0,0,0,0,-0.16832,0,0.943939,0,-0.079391,0,0,0.962109863,0.207805,0.95947,0.096642
02-24-13 255,0,0,0,0,-0.13649,0.03183,1.121704,0.177765,-0.019562,0.059829,0.19024472,1.130146918,0.207805,0.95947,0.096642
02-24-13 314,0,0,0.44,0.08,-0.13649,0,1.121704,0,-0.019562,0,0,1.130146918,0.207805,0.95947,0.096642
02-24-13 362,0,0,0.92,0,-0.13649,0,1.121704,0,-0.019562,0,0,1.130146918,0.207805,0.95947,0.096642
02-24-13 411,0,0,1.12,0.04,-0.13649,0,1.121704,0,-0.019562,0,0,1.130146918,-2.389298,0.964118,-0.010351
02-24-13 470,0,0,0.84,0.04,0.020386,0.156876,1.063812,0.057892,-0.133621,0.114059,0.20241299,1.072364738,-2.389298,0.964118,-0.010351
02-24-13 519,0,0,0.4,0.08,0.020386,0,1.063812,0,-0.133621,0,0,1.072364738,-2.389298,0.964118,-0.010351
02-24-13 567,0,0,0.24,0.04,0.020386,0,1.063812,0,-0.133621,0,0,1.072364738,-2.389298,0.964118,-0.010351
02-24-13 616,0,0,0.12,0,0.020386,0,1.063812,0,-0.133621,0,0,1.072364738,-0.019372,-0.679915,-0.071552
02-24-13 675,0,0,0.08,0,0.043198,0.022812,0.863098,0.200714,0.090118,0.223739,0.301439276,0.868864477,-0.019372,-0.679915,-0.071552
02-24-13 724,0,0,0,0,0.043198,0,0.863098,0,0.090118,0,0,0.868864477,-0.019372,-0.679915,-0.071552
02-24-13 773,0,0,0,0,0.043198,0,0.863098,0,0.090118,0,0,0.868864477,-0.019372,-0.679915,-0.071552
02-24-13 831,0,0,0,0,0.043198,0,0.863098,0,0.090118,0,0,0.868864477,0.661509,0.053383,-0.094597
02-24-13 880,0,0,0,0,-0.059326,0.102524,1.011353,0.148255,0.238388,0.14827,0.233398176,1.040760925,0.661509,0.053383,-0.094597
02-24-13 929,0,0,0,0,-0.059326,0,1.011353,0,0.238388,0,0,1.040760925,0.661509,0.053383,-0.094597
02-24-13 978,0,0,0,0,-0.059326,0,1.011353,0,0.238388,0,0,1.040760925,0.661509,0.053383,-0.094597
02-24-14 036,0,0,0,0,0.038467,0.097793,0.947174,0.064179,-0.040192,0.27858,0.302141078,0.948806457,0.868811,-0.47205,-0.120297
02-24-14 085,0,0,0,0,0.038467,0,0.947174,0,-0.040192,0,0,0.948806457,0.868811,-0.47205,-0.120297
02-24-14 134,0,0,0,0,0.038467,0,0.947174,0,-0.040192,0,0,0.948806457,0.868811,-0.47205,-0.120297
02-24-14 210,0,0,0,0,0.038467,0,0.947174,0,-0.040192,0,0,0.948806457,0.587674,0.454633,-0.048698
02-24-14 241,0,0,0,0.04,-0.123199,0.161666,0.993652,0.046478,-0.128693,0.088501,0.190075056,1.009496993,0.587674,0.454633,-0.048698
02-24-14 290,0,0,0,0,-0.123199,0,0.993652,0,-0.128693,0,0,1.009496993,0.587674,0.454633,-0.048698
02-24-14 339,0,0,0,0,-0.123199,0,0.993652,0,-0.128693,0,0,1.009496993,0.587674,0.454633,-0.048698
02-24-14 388,0,0,0,0,-0.123199,0,0.993652,0,-0.128693,0,0,1.009496993,0.587674,0.454633,-0.048698
02-24-14 446,0,0,0,0,-0.15239,0.029191,1.070984,0.077332,-0.191696,0.063003,0.103931375,1.098624957,0.412164,0.372957,0.139397
02-24-14 495,0,0,0,0,-0.15239,0,1.070984,0,-0.191696,0,0,1.098624957,0.412164,0.372957,0.139397
02-24-14 545,0,0,0,0,-0.15239,0,1.070984,0,-0.191696,0,0,1.098624957,0.412164,0.372957,0.139397
02-24-14 607,0,0,0.12,0.04,-0.15239,0,1.070984,0,-0.191696,0,0,1.098624957,-0.753016,-0.231796,0.254218
02-24-14 652,0,0,0.64,0,-0.242416,0.090026,1.400879,0.329895,0.259003,0.450699,0.565742857,1.445098628,-0.753016,-0.231796,0.254218
02-24-14 700,0,0,1.16,0.04,-0.242416,0,1.400879,0,0.259003,0,0,1.445098628,-0.753016,-0.231796,0.254218
02-24-14 751,0,0,1.52,0.08,-0.242416,0,1.400879,0,0.259003,0,0,1.445098628,-0.753016,-0.231796,0.254218
02-24-14 808,0,0.28,1.24,0.24,-0.242416,0,1.400879,0,0.259003,0,0,1.445098628,-1.332609,0.18899,-0.775093
02-24-14 857,0,0,0.56,0.08,-0.009262,0.233154,0.855347,0.545532,-0.097687,0.35669,0.692238186,0.86095704,-1.332609,0.18899,-0.775093
02-24-14 905,0,0,0.28,0.6,-0.009262,0,0.855347,0,-0.097687,0,0,0.86095704,-1.332609,0.18899,-0.775093
02-24-14 964,0,0,0.04,0,-0.009262,0,0.855347,0,-0.097687,0,0,0.86095704,-1.332609,0.18899,-0.775093
02-24-15 013,0,0,0,0,-0.009262,0,0.855347,0,-0.097687,0,0,0.86095704,0.57165,-0.41671,0.274475
02-24-15 062,0,0,0,0,-0.016708,0.007446,0.95256,0.097213,0.119797,0.217484,0.238338206,0.960208848,0.57165,-0.41671,0.274475
02-24-15 111,0,0,0,0,-0.016708,0,0.95256,0,0.119797,0,0,0.960208848,0.57165,-0.41671,0.274475
02-24-15 169,0,0,0,0,-0.016708,0,0.95256,0,0.119797,0,0,0.960208848,0.57165,-0.41671,0.274475
02-24-15 218,0,0,0,0,-0.016708,0,0.95256,0,0.119797,0,0,0.960208848,0.215759,0.173791,0.006555
02-24-15 267,0,0,0,0,0.083817,0.100525,0.434341,0.518219,-0.861725,0.981522,1.114469221,0.9686317,0.215759,0.173791,0.006555
02-24-15 316,0,0,0,0,0.083817,0,0.434341,0,-0.861725,0,0,0.9686317,0.215759,0.173791,0.006555
02-24-15 375,0,0,0,0,0.083817,0,0.434341,0,-0.861725,0,0,0.9686317,0.215759,0.173791,0.006555
02-24-15 423,0,0,0,0,0.083817,0,0.434341,0,-0.861725,0,0,0.9686317,0.676422,-1.086097,0.238712
02-24-15 472,0,0,0,0,-0.279938,0.363755,0.978668,0.544327,-0.234955,0.62677,0.906338908,1.044681861,0.676422,-1.086097,0.238712
02-24-15 530,0,0,0,0,-0.279938,0,0.978668,0,-0.234955,0,0,1.044681861,0.676422,-1.086097,0.238712
02-24-15 579,0,0,0,0,-0.279938,0,0.978668,0,-0.234955,0,0,1.044681861,0.676422,-1.086097,0.238712
02-24-15 628,0,0,0,0,-0.279938,0,0.978668,0,-0.234955,0,0,1.044681861,0.687396,0.118099,0.244923
02-24-15 684,0,0,0,0,-0.16333,0.116608,1.023544,0.044876,-0.159698,0.075257,0.145859169,1.048724206,0.687396,0.118099,0.244923
02-24-15 736,0,0,0,0,-0.16333,0,1.023544,0,-0.159698,0,0,1.048724206,0.687396,0.118099,0.244923
02-24-15 784,0,0,0,0,-0.16333,0,1.023544,0,-0.159698,0,0,1.048724206,0.687396,0.118099,0.244923
02-24-15 844,0,0,0.2,0.08,-0.16333,0,1.023544,0,-0.159698,0,0,1.048724206,-0.226438,0.249446,0.148646
02-24-15 892,0,0,0.76,0.08,-0.420959,0.257629,1.513062,0.489518,0.153885,0.313583,0.635873314,1.578050598,-0.226438,0.249446,0.148646
02-24-15 941,0,0,0.88,0.04,-0.420959,0,1.513062,0,0.153885,0,0,1.578050598,-0.226438,0.249446,0.148646
02-24-15 992,0,0,0.88,0.04,-0.420959,0,1.513062,0,0.153885,0,0,1.578050598,-0.226438,0.249446,0.148646
02-24-16 038,0,0,0.6,0,-0.420959,0,1.513062,0,0.153885,0,0,1.578050598,-1.416736,0.779338,-0.540575
02-24-16 099,0,0,0.36,0,0.003784,0.424743,0.917709,0.595353,-0.123123,0.277008,0.782039157,0.925939199,-1.416736,0.779338,-0.540575
02-24-16 146,0,0,0.08,0,0.003784,0,0.917709,0,-0.123123,0,0,0.925939199,-1.416736,0.779338,-0.540575
02-24-16 195,0,0,0,0,0.003784,0,0.917709,0,-0.123123,0,0,0.925939199,-1.416736,0.779338,-0.540575
02-24-16 243,0,0,0,0,0.003784,0,0.917709,0,-0.123123,0,0,0.925939199,0.206396,-0.494409,0.053063
02-24-16 302,0,0,0,0,-0.046875,0.050659,0.877701,0.040008,0.277283,0.400406,0.405576058,0.921651872,0.206396,-0.494409,0.053063
02-24-16 351,0,0,0,0,-0.046875,0,0.877701,0,0.277283,0,0,0.921651872,0.206396,-0.494409,0.053063
02-24-16 415,0,0,0,0,-0.046875,0,0.877701,0,0.277283,0,0,0.921651872,0.563084,0.555393,-0.131843
02-24-16 458,0,0,0,0,-0.046875,0,0.877701,0,0.277283,0,0,0.921651872,0.563084,0.555393,-0.131843
02-24-16 507,0,0,0,0,0.192184,0.239059,1.629364,0.751663,0.370407,0.093124,0.794240864,1.681952163,0.563084,0.555393,-0.131843
02-24-16 556,0,0,0,0,0.192184,0,1.629364,0,0.370407,0,0,1.681952163,0.563084,0.555393,-0.131843
02-24-16 605,0,0,0,0,0.192184,0,1.629364,0,0.370407,0,0,1.681952163,0.563084,0.555393,-0.131843
02-24-16 663,0,0,0,0,0.110443,0.081741,1.061737,0.567627,0.035568,0.334839,0.664077675,1.068058143,1.104043,0.825791,-0.328685
02-24-16 712,0,0,0,0,0.110443,0,1.061737,0,0.035568,0,0,1.068058143,1.104043,0.825791,-0.328685
02-24-16 761,0,0,0,0,0.110443,0,1.061737,0,0.035568,0,0,1.068058143,1.104043,0.825791,-0.328685
02-24-16 810,0,0,0,0,0.110443,0,1.061737,0,0.035568,0,0,1.068058143,1.104043,0.825791,-0.328685
02-24-16 991,0,0,0,0,-0.120178,0.230621,0.892838,0.168899,-0.266022,0.30159,0.415535132,0.939345597,0.27189,1.082747,-0.077297
02-24-16 996,0,0,0,0,-0.120178,0,0.892838,0,-0.266022,0,0,0.939345597,0.27189,1.082747,-0.077297
02-24-16 998,0,0,0,0,-0.120178,0,0.892838,0,-0.266022,0,0,0.939345597,0.27189,1.082747,-0.077297
02-24-17 043,0.04,0,0,0,-0.120178,0,0.892838,0,-0.266022,0,0,0.939345597,0.22605,0.379935,0.391169
02-24-17 074,0,0,0,0,-0.186707,0.066529,1.161301,0.268463,0.087189,0.353211,0.448616206,1.179441155,0.22605,0.379935,0.391169
02-24-17 122,0,0,0.48,0.12,-0.186707,0,1.161301,0,0.087189,0,0,1.179441155,0.22605,0.379935,0.391169
02-24-17 171,0,0,0.88,0.08,-0.186707,0,1.161301,0,0.087189,0,0,1.179441155,0.22605,0.379935,0.391169
02-24-17 230,0,0,0.8,0.12,-0.186707,0,1.161301,0,0.087189,0,0,1.179441155,-2.537643,0.272376,-0.110544
02-24-17 279,0,0,0.76,0.04,-0.341537,0.15483,1.122955,0.038346,-0.150787,0.237976,0.286487908,1.183390119,-2.537643,0.272376,-0.110544
02-24-17 327,0,0,0.4,0.04,-0.341537,0,1.122955,0,-0.150787,0,0,1.183390119,-2.537643,0.272376,-0.110544
02-24-17 376,0,0,0.24,0,-0.341537,0,1.122955,0,-0.150787,0,0,1.183390119,-2.537643,0.272376,-0.110544
02-24-17 435,0,0,0,0,-0.341537,0,1.122955,0,-0.150787,0,0,1.183390119,-0.333535,-0.966988,-0.474386
02-24-17 484,0,0,0,0,0.011154,0.352691,0.805664,0.317291,0.102554,0.253341,0.537816123,0.812241476,-0.333535,-0.966988,-0.474386
02-24-17 532,0,0,0,0,0.011154,0,0.805664,0,0.102554,0,0,0.812241476,-0.333535,-0.966988,-0.474386
02-24-17 591,0,0,0,0,0.011154,0,0.805664,0,0.102554,0,0,0.812241476,-0.333535,-0.966988,-0.474386
02-24-17 640,0,0,0,0,0.011154,0,0.805664,0,0.102554,0,0,0.812241476,0.756586,-0.089954,-0.112906
02-24-17 689,0,0,0,0,0.158356,0.147202,1.3302,0.524536,0.251831,0.149277,0.564880577,1.363058148,0.756586,-0.089954,-0.112906
02-24-17 738,0,0,0,0,0.158356,0,1.3302,0,0.251831,0,0,1.363058148,0.756586,-0.089954,-0.112906
02-24-17 796,0,0,0,0,0.158356,0,1.3302,0,0.251831,0,0,1.363058148,0.756586,-0.089954,-0.112906
02-24-17 845,0,0,0,0,0.158356,0,1.3302,0,0.251831,0,0,1.363058148,0.899754,-0.031801,0.164527
02-24-17 894,0,0,0,0,0.165756,0.0074,0.988617,0.341583,0.077484,0.174347,0.383576045,1.005406582,0.899754,-0.031801,0.164527
02-24-17 943,0,0,0,0,0.165756,0,0.988617,0,0.077484,0,0,1.005406582,0.899754,-0.031801,0.164527
02-24-18 001,0,0,0,0,0.165756,0,0.988617,0,0.077484,0,0,1.005406582,0.899754,-0.031801,0.164527
02-24-18 050,0,0,0,0,0.165756,0,0.988617,0,0.077484,0,0,1.005406582,0.694302,0.069909,-0.149479
02-24-18 099,0,0,0,0,-0.067734,0.23349,0.932922,0.055695,-0.212891,0.290375,0.376745476,0.959298666,0.694302,0.069909,-0.149479
02-24-18 159,0,0,0,0,-0.067734,0,0.932922,0,-0.212891,0,0,0.959298666,0.694302,0.069909,-0.149479
02-24-18 206,0,0,0,0,-0.067734,0,0.932922,0,-0.212891,0,0,0.959298666,0.694302,0.069909,-0.149479
02-24-18 255,0,0,0,0,-0.067734,0,0.932922,0,-0.212891,0,0,0.959298666,0.627002,0.451925,0.359287
02-24-18 304,0,0,0,0,-0.327728,0.259994,1.176834,0.243912,-0.081375,0.131516,0.379982108,1.224322587,0.627002,0.451925,0.359287
02-24-18 364,0,0,0.12,0.08,-0.327728,0,1.176834,0,-0.081375,0,0,1.224322587,0.627002,0.451925,0.359287
02-24-18 411,0,0,0.4,0.08,-0.327728,0,1.176834,0,-0.081375,0,0,1.224322587,0.627002,0.451925,0.359287
02-24-18 460,0,0,0.28,0.4,-0.327728,0,1.176834,0,-0.081375,0,0,1.224322587,-2.484018,-1.009234,-0.020027
02-24-18 509,0,0,0.32,0.36,0.103241,0.430969,1.338577,0.161743,-0.18428,0.102905,0.471682643,1.35514066,-2.484018,-1.009234,-0.020027
02-24-18 569,0,0,0.28,0.36,0.103241,0,1.338577,0,-0.18428,0,0,1.35514066,-2.484018,-1.009234,-0.020027
02-24-18 617,0,0,0.12,0.24,0.103241,0,1.338577,0,-0.18428,0,0,1.35514066,-2.484018,-1.009234,-0.020027
02-24-18 665,0,0,0.04,0.12,0.103241,0,1.338577,0,-0.18428,0,0,1.35514066,-0.934856,-1.633225,-1.046813
02-24-18 724,0,0,0,0,0.166321,0.06308,0.632919,0.705658,-0.018448,0.165832,0.727621159,0.654667446,-0.934856,-1.633225,-1.046813
02-24-18 773,0,0,0,0,0.166321,0,0.632919,0,-0.018448,0,0,0.654667446,-0.934856,-1.633225,-1.046813
02-24-18 821,0,0,0,0,0.166321,0,0.632919,0,-0.018448,0,0,0.654667446,-0.934856,-1.633225,-1.046813
02-24-18 880,0,0,0,0,0.166321,0,0.632919,0,-0.018448,0,0,0.654667446,0.737035,-0.60861,0.309798
02-24-18 929,0,0,0,0,-0.337143,0.503464,1.119553,0.486634,0.57254,0.590988,0.916272593,1.301870337,0.737035,-0.60861,0.309798
02-24-18 981,0,0,0,0,-0.337143,0,1.119553,0,0.57254,0,0,1.301870337,0.737035,-0.60861,0.309798
02-24-19 027,0,0,0,0,-0.337143,0,1.119553,0,0.57254,0,0,1.301870337,1.175711,-0.735864,0.353136
02-24-19 085,0,0,0,0,-0.337143,0,1.119553,0,0.57254,0,0,1.301870337,1.175711,-0.735864,0.353136
02-24-19 134,0,0,0,0,-0.426086,0.088943,1.116425,0.003128,-0.140182,0.712722,0.71825712,1.203164599,1.175711,-0.735864,0.353136
02-24-19 186,0,0,0,0,-0.426086,0,1.116425,0,-0.140182,0,0,1.203164599,1.175711,-0.735864,0.353136
02-24-19 232,0,0,0,0,-0.426086,0,1.116425,0,-0.140182,0,0,1.203164599,-0.270253,1.578129,0.065582
02-24-19 290,0,0,0,0,-0.05986,0.366226,0.946686,0.169739,0.033829,0.174011,0.439559597,0.949179648,-0.270253,1.578129,0.065582
02-24-19 339,0,0,0,0,-0.05986,0,0.946686,0,0.033829,0,0,0.949179648,-0.270253,1.578129,0.065582
02-24-19 389,0,0,0,0,-0.05986,0,0.946686,0,0.033829,0,0,0.949179648,-0.270253,1.578129,0.065582
02-24-19 437,0,0,0,0,-0.05986,0,0.946686,0,0.033829,0,0,0.949179648,0.505374,0.164793,0.193149
02-24-19 496,0,0,0,0,-0.099213,0.039353,1.105927,0.159241,-0.067657,0.101486,0.192887954,1.112427624,0.505374,0.164793,0.193149
02-24-19 550,0,0,0,0,-0.099213,0,1.105927,0,-0.067657,0,0,1.112427624,0.505374,0.164793,0.193149
02-24-19 596,0,0,0.04,0,-0.099213,0,1.105927,0,-0.067657,0,0,1.112427624,0.505374,0.164793,0.193149
02-24-19 656,0,0,0.36,0.12,-0.099213,0,1.105927,0,-0.067657,0,0,1.112427624,-1.058223,-0.365339,-0.012764
02-24-19 700,0,0,0.44,0.12,0.189575,0.288788,1.107727,0.0018,-0.169678,0.102021,0.306284236,1.1365687,-1.058223,-0.365339,-0.012764
02-24-19 749,0,0,0.64,0.16,0.189575,0,1.107727,0,-0.169678,0,0,1.1365687,-1.058223,-0.365339,-0.012764
02-24-19 799,0,0,0.48,0.12,0.189575,0,1.107727,0,-0.169678,0,0,1.1365687,-1.058223,-0.365339,-0.012764
02-24-19 857,0,0,0.36,0.04,0.189575,0,1.107727,0,-0.169678,0,0,1.1365687,-1.121138,-0.31718,-0.901696
02-24-19 906,0,0,0.16,0,0.09819,0.091385,0.791855,0.315872,-0.009842,0.159836,0.365614395,0.797980252,-1.121138,-0.31718,-0.901696
02-24-19 956,0,0,0.04,0,0.09819,0,0.791855,0,-0.009842,0,0,0.797980252,-1.121138,-0.31718,-0.901696
02-24-20 003,0,0,0.04,0,0.09819,0,0.791855,0,-0.009842,0,0,0.797980252,-1.121138,-0.31718,-0.901696
02-24-20 062,0,0,0,0,0.09819,0,0.791855,0,-0.009842,0,0,0.797980252,0.418704,-0.16328,0.091367
02-24-20 111,0,0,0,0,-0.308563,0.406753,0.91478,0.122925,0.206268,0.21611,0.476720139,0.987208216,0.418704,-0.16328,0.091367
02-24-20 160,0,0,0,0,-0.308563,0,0.91478,0,0.206268,0,0,0.987208216,0.418704,-0.16328,0.091367
02-24-20 218,0,0,0,0,-0.308563,0,0.91478,0,0.206268,0,0,0.987208216,0.418704,-0.16328,0.091367
02-24-20 267,0,0,0,0,-0.308563,0,0.91478,0,0.206268,0,0,0.987208216,1.301827,0.682433,0.216751
02-24-20 316,0,0,0,0,0.101089,0.409652,1.149231,0.234451,0.71196,0.505692,0.691741593,1.355668809,1.301827,0.682433,0.216751
02-24-20 365,0,0,0,0,0.101089,0,1.149231,0,0.71196,0,0,1.355668809,1.301827,0.682433,0.216751
02-24-20 423,0,0,0,0,0.101089,0,1.149231,0,0.71196,0,0,1.355668809,1.301827,0.682433,0.216751
02-24-20 472,0,0,0,0,0.101089,0,1.149231,0,0.71196,0,0,1.355668809,0.931743,0.528547,-0.124059
02-24-20 521,0,0,0,0,0.077103,0.023986,0.995193,0.154038,0.404358,0.307602,0.344850727,1.076967675,0.931743,0.528547,-0.124059
02-24-20 570,0,0,0,0,0.077103,0,0.995193,0,0.404358,0,0,1.076967675,0.931743,0.528547,-0.124059
02-24-20 628,0,0,0,0,0.077103,0,0.995193,0,0.404358,0,0,1.076967675,0.931743,0.528547,-0.124059
02-24-20 677,0,0,0,0,0.077103,0,0.995193,0,0.404358,0,0,1.076967675,0.227131,0.721153,0.192722
02-24-20 727,0,0,0,0,-0.179733,0.256836,1.022369,0.027176,-0.030365,0.434723,0.505655369,1.038491385,0.227131,0.721153,0.192722
02-24-20 785,0,0,0,0,-0.179733,0,1.022369,0,-0.030365,0,0,1.038491385,0.227131,0.721153,0.192722
02-24-20 834,0,0,0,0,-0.179733,0,1.022369,0,-0.030365,0,0,1.038491385,0.227131,0.721153,0.192722
02-24-20 879,0,0,0.12,0.2,-0.179733,0,1.022369,0,-0.030365,0,0,1.038491385,-0.688195,0.783642,-0.079882
02-24-20 931,0,0,0.2,0.16,0.284058,0.463791,1.383011,0.360642,0.2892,0.319565,0.668794836,1.441195689,-0.688195,0.783642,-0.079882
02-24-20 990,0,0,0.24,0.12,0.284058,0,1.383011,0,0.2892,0,0,1.441195689,-0.688195,0.783642,-0.079882
02-24-21 039,0,0,0.16,0.12,0.284058,0,1.383011,0,0.2892,0,0,1.441195689,-1.323596,0.430444,0.084553
02-24-21 088,0,0,0.04,0.04,0.284058,0,1.383011,0,0.2892,0,0,1.441195689,-1.323596,0.430444,0.084553
02-24-21 136,0,0,0,0.04,0.090363,0.193695,0.82106,0.561951,-0.047028,0.336228,0.68290259,0.827355201,-1.323596,0.430444,0.084553
02-24-21 195,0,0,0,0,0.090363,0,0.82106,0,-0.047028,0,0,0.827355201,-1.323596,0.430444,0.084553
02-24-21 244,0,0,0,0.04,0.090363,0,0.82106,0,-0.047028,0,0,0.827355201,0.498322,1.525669,0.48202
02-24-21 414,0,0,0,0,-0.230682,0.321045,1.031021,0.209961,0.185455,0.232483,0.448555302,1.072665859,0.498322,1.525669,0.48202
02-24-21 418,0.28,0,0.28,0.32,-0.230682,0,1.031021,0,0.185455,0,0,1.072665859,0.498322,1.525669,0.48202
02-24-21 425,0.32,0,0,0,-0.230682,0,1.031021,0,0.185455,0,0,1.072665859,0.498322,1.525669,0.48202
02-24-21 448,0.04,0,0,0,-0.230682,0,1.031021,0,0.185455,0,0,1.072665859,0.833048,2.057898,-0.385197
02-24-21 497,0,0,0,0,-0.230682,0,1.031021,0,0.185455,0,0,1.072665859,0.833048,2.057898,-0.385197
02-24-21 556,0,0,0,0,-0.275894,0.045212,1.099304,0.068283,-0.067978,0.253433,0.266336213,1.135432866,0.833048,2.057898,-0.385197
02-24-21 606,0,0,0,0,-0.275894,0,1.099304,0,-0.067978,0,0,1.135432866,0.833048,2.057898,-0.385197
02-24-21 654,0,0,0,0,-0.275894,0,1.099304,0,-0.067978,0,0,1.135432866,0.293809,1.915992,-0.280387
02-24-21 702,0,0,0,0,-0.275894,0,1.099304,0,-0.067978,0,0,1.135432866,0.293809,1.915992,-0.280387
02-24-21 761,0,0,0,0,-0.236649,0.039245,0.971283,0.128021,-0.197296,0.129318,0.186152334,1.018979454,0.293809,1.915992,-0.280387
02-24-21 810,0,0,0,0,-0.236649,0,0.971283,0,-0.197296,0,0,1.018979454,0.293809,1.915992,-0.280387
02-24-21 859,0,0,0,0,-0.236649,0,0.971283,0,-0.197296,0,0,1.018979454,-0.021771,1.201844,-0.079928
02-24-21 919,0,0,0,0,-0.245193,0.008544,0.979935,0.008652,-0.130966,0.06633,0.067435346,1.018599187,-0.021771,1.201844,-0.079928
02-24-21 966,0,0,0,0,-0.245193,0,0.979935,0,-0.130966,0,0,1.018599187,-0.021771,1.201844,-0.079928
02-24-22 015,0,0,0,0,-0.245193,0,0.979935,0,-0.130966,0,0,1.018599187,-0.021771,1.201844,-0.079928
02-24-22 064,0,0,0,0,-0.245193,0,0.979935,0,-0.130966,0,0,1.018599187,-0.366668,1.396612,-0.059843
02-24-22 125,0,0,0,0,-0.042572,0.202621,0.985748,0.005813,0.100235,0.231201,0.307478394,0.991745204,-0.366668,1.396612,-0.059843
02-24-22 173,0,0,0.08,0,-0.042572,0,0.985748,0,0.100235,0,0,0.991745204,-0.366668,1.396612,-0.059843
02-24-22 220,0,0,0.48,0.04,-0.042572,0,0.985748,0,0.100235,0,0,0.991745204,-0.366668,1.396612,-0.059843
02-24-22 279,0,0,0.8,0.04,-0.042572,0,0.985748,0,0.100235,0,0,0.991745204,-2.461496,3.220972,-0.319068
02-24-22 328,0,0,1.48,0,0.109863,0.152435,0.896164,0.089584,-0.204041,0.304276,0.351917045,0.925641682,-2.461496,3.220972,-0.319068
02-24-22 376,0,0,1.44,0.04,0.109863,0,0.896164,0,-0.204041,0,0,0.925641682,-2.461496,3.220972,-0.319068
02-24-22 485,0,0,1.36,0.04,0.109863,0,0.896164,0,-0.204041,0,0,0.925641682,-0.273237,0.509383,0.613157
02-24-22 490,0,0,1.2,0.04,0.109863,0,0.896164,0,-0.204041,0,0,0.925641682,-0.273237,0.509383,0.613157
02-24-22 641,0,0,0.84,0,-0.011414,0.121277,0.900452,0.004288,0.409714,0.613755,0.625637034,0.989348091,-0.273237,0.509383,0.613157
02-24-22 645,0,0,0.72,0.04,-0.011414,0,0.900452,0,0.409714,0,0,0.989348091,-0.273237,0.509383,0.613157
02-24-22 720,0.12,0,0.12,0,-0.011414,0,0.900452,0,0.409714,0,0,0.989348091,0.699605,1.019474,-0.11303
02-24-22 725,0,0,0,0,-0.261856,0.250442,1.327606,0.427154,0.518326,0.108612,0.506930273,1.449057659,0.699605,1.019474,-0.11303
02-24-22 874,0.24,0,0,0,-0.261856,0,1.327606,0,0.518326,0,0,1.449057659,0.726467,1.275981,0.077819
02-24-22 878,0,0,0,0,-0.261856,0,1.327606,0,0.518326,0,0,1.449057659,0.726467,1.275981,0.077819
02-24-22 881,0,0,0,0,-0.261856,0,1.327606,0,0.518326,0,0,1.449057659,0.726467,1.275981,0.077819
02-24-22 894,0,0,0,0,-0.261856,0,1.327606,0,0.518326,0,0,1.449057659,0.726467,1.275981,0.077819
02-24-23 051,0,0,0,0,-0.368195,0.106339,1.033371,0.294235,-0.210373,0.728699,0.793022352,1.116995963,0.149312,0.198843,-0.084572
02-24-23 057,0.04,0,0,0,-0.368195,0,1.033371,0,-0.210373,0,0,1.116995963,0.149312,0.198843,-0.084572
02-24-23 061,0,0,0,0,-0.368195,0,1.033371,0,-0.210373,0,0,1.116995963,0.149312,0.198843,-0.084572
